Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-03-22,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-03-25,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-03-26,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-03-27,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-03-28,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-01,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-02,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-03,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-04,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-05,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-08,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-09,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-10,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-11,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-04-12,2.760000,2.760000,2.760000,2.760000,2.760000,498
2019-04-15,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-16,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-18,2.760000,2.760000,2.760000,2.760000,2.760000,19
2019-04-22,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-23,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-24,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-25,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-26,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-04-30,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-02,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-03,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-06,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-07,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-08,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-09,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-10,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-13,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-14,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-15,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-16,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-05-17,2.700000,2.700000,2.700000,2.700000,2.700000,23
2019-05-20,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-21,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-22,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-23,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-24,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-27,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-28,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-29,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-30,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-05-31,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-03,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-04,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-06,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-07,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-10,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-11,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-12,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-13,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-14,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-17,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-18,2.700000,2.700000,2.700000,2.700000,2.700000,500
2019-06-19,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-20,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-21,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-24,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-25,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-26,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-27,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-06-28,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-01,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-02,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-03,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-04,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-05,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-08,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-09,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-10,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-11,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-12,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-15,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-16,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-17,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-18,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-19,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-22,2.700000,2.700000,2.700000,2.700000,2.700000,0
2019-07-23,2.800000,2.800000,2.800000,2.800000,2.800000,57
2019-07-24,2.660000,2.770000,2.660000,2.770000,2.770000,607
2019-07-25,2.640000,2.640000,2.640000,2.640000,2.640000,57
2019-07-26,2.510000,2.510000,2.510000,2.510000,2.510000,58
2019-07-29,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-07-30,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-07-31,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-01,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-02,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-05,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-06,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-07,2.390000,2.510000,2.390000,2.510000,2.510000,172
2019-08-08,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-09,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-13,2.510000,2.510000,2.510000,2.510000,2.510000,1
2019-08-14,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-16,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-19,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-20,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-21,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-22,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-23,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-26,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-27,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-28,2.510000,2.510000,2.510000,2.510000,2.510000,0
2019-08-29,2.390000,2.390000,2.390000,2.390000,2.390000,1000
2019-08-30,2.360000,2.360000,2.360000,2.360000,2.360000,995
2019-09-03,2.360000,2.360000,2.360000,2.360000,2.360000,0
2019-09-04,2.360000,2.360000,2.360000,2.360000,2.360000,0
2019-09-05,2.360000,2.360000,2.360000,2.360000,2.360000,0
2019-09-06,2.460000,2.460000,2.460000,2.460000,2.460000,300
2019-09-09,2.460000,2.460000,2.460000,2.460000,2.460000,0
2019-09-11,2.580000,2.580000,2.580000,2.580000,2.580000,376
2019-09-12,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-13,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-16,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-17,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-18,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-19,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-20,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-23,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-24,2.580000,2.580000,2.580000,2.580000,2.580000,0
2019-09-25,2.460000,2.460000,2.460000,2.460000,2.460000,100
2019-09-26,2.460000,2.460000,2.350000,2.460000,2.460000,258
2019-09-27,2.360000,2.360000,2.350000,2.350000,2.350000,342
2019-09-30,2.310000,2.310000,2.310000,2.310000,2.310000,70
2019-10-01,2.420000,2.420000,2.420000,2.420000,2.420000,130
2019-10-03,2.300000,2.310000,2.300000,2.310000,2.310000,200
2019-10-04,2.200000,2.200000,2.200000,2.200000,2.200000,1
2019-10-07,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-09,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-10,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-11,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-14,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-15,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-16,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-17,2.200000,2.200000,2.200000,2.200000,2.200000,0
2019-10-18,2.300000,2.300000,2.300000,2.300000,2.300000,25
2019-10-22,2.300000,2.300000,2.300000,2.300000,2.300000,0
2019-10-23,2.410000,2.410000,2.410000,2.410000,2.410000,132
2019-10-24,2.410000,2.410000,2.410000,2.410000,2.410000,0
2019-10-25,2.410000,2.410000,2.410000,2.410000,2.410000,0
2019-10-27,null,null,null,null,null,null
2019-10-29,2.290000,2.290000,2.290000,2.290000,2.290000,195
2019-10-30,2.290000,2.290000,2.290000,2.290000,2.290000,0
2019-10-31,2.290000,2.290000,2.290000,2.290000,2.290000,0
2019-11-01,2.290000,2.290000,2.290000,2.290000,2.290000,0
2019-11-04,2.290000,2.290000,2.290000,2.290000,2.290000,0
2019-11-05,2.290000,2.290000,2.290000,2.290000,2.290000,0
2019-11-06,2.400000,2.400000,2.400000,2.400000,2.400000,150
2019-11-07,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-08,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-11,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-13,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-14,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-15,2.400000,2.400000,2.400000,2.400000,2.400000,0
2019-11-18,2.520000,2.520000,2.520000,2.520000,2.520000,1
2019-11-19,2.640000,2.640000,2.640000,2.640000,2.640000,1251
2019-11-20,2.770000,2.770000,2.770000,2.770000,2.770000,21
2019-11-21,2.640000,2.900000,2.640000,2.900000,2.900000,65
2019-11-22,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-11-25,2.900000,2.900000,2.900000,2.900000,2.900000,0
2019-11-26,3.040000,3.040000,2.760000,2.760000,2.760000,221
2019-11-27,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-11-28,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-11-29,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-12-02,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-12-03,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-12-04,2.890000,2.890000,2.890000,2.890000,2.890000,21
2019-12-05,3.030000,3.030000,2.760000,2.760000,2.760000,507
2019-12-06,2.760000,2.760000,2.760000,2.760000,2.760000,0
2019-12-09,3.030000,3.030000,3.030000,3.030000,3.030000,152
2019-12-10,3.180000,3.180000,3.180000,3.180000,3.180000,100
2019-12-11,3.030000,3.330000,3.030000,3.330000,3.330000,501
2019-12-12,3.490000,3.490000,3.490000,3.490000,3.490000,501
2019-12-13,3.490000,3.490000,3.490000,3.490000,3.490000,0
2019-12-16,3.820000,3.820000,3.820000,3.820000,3.820000,112
2019-12-17,3.630000,4.000000,3.630000,4.000000,4.000000,76
2019-12-18,4.000000,4.000000,4.000000,4.000000,4.000000,0
2019-12-19,4.000000,4.000000,4.000000,4.000000,4.000000,0
2019-12-20,4.180000,4.180000,4.180000,4.180000,4.180000,100
2019-12-23,4.180000,4.180000,4.180000,4.180000,4.180000,0
2019-12-24,4.180000,4.180000,4.180000,4.180000,4.180000,0
2019-12-26,4.180000,4.180000,4.180000,4.180000,4.180000,0
2019-12-27,4.180000,4.180000,4.180000,4.180000,4.180000,0
2019-12-30,3.980000,3.980000,3.980000,3.980000,3.980000,10
2019-12-31,3.790000,3.790000,3.790000,3.790000,3.790000,105
2020-01-01,3.790000,3.790000,3.790000,3.790000,3.790000,0
2020-01-02,3.610000,3.610000,3.610000,3.610000,3.610000,300
2020-01-03,3.430000,3.430000,3.430000,3.430000,3.430000,36
2020-01-06,3.430000,3.430000,3.430000,3.430000,3.430000,0
2020-01-07,3.430000,3.430000,3.430000,3.430000,3.430000,0
2020-01-08,3.260000,3.260000,3.260000,3.260000,3.260000,525
2020-01-09,3.260000,3.260000,3.260000,3.260000,3.260000,25
2020-01-10,3.100000,3.100000,3.100000,3.100000,3.100000,48
2020-01-13,2.950000,2.950000,2.950000,2.950000,2.950000,48
2020-01-14,2.950000,2.950000,2.950000,2.950000,2.950000,0
2020-01-15,2.950000,2.950000,2.950000,2.950000,2.950000,0
2020-01-16,2.810000,2.810000,2.810000,2.810000,2.810000,2658
2020-01-17,2.670000,2.950000,2.670000,2.950000,2.950000,902
2020-01-20,2.950000,2.950000,2.950000,2.950000,2.950000,0
2020-01-21,2.950000,3.090000,2.950000,3.090000,3.090000,800
2020-01-22,2.950000,2.950000,2.950000,2.950000,2.950000,481
2020-01-23,3.090000,3.090000,3.090000,3.090000,3.090000,51
2020-01-24,3.090000,3.090000,3.090000,3.090000,3.090000,0
2020-01-27,3.240000,3.240000,3.240000,3.240000,3.240000,778
2020-01-28,3.240000,3.240000,3.240000,3.240000,3.240000,0
2020-01-29,3.400000,3.400000,3.400000,3.400000,3.400000,25
2020-01-30,3.400000,3.400000,3.400000,3.400000,3.400000,0
2020-01-31,3.400000,3.400000,3.400000,3.400000,3.400000,0
2020-02-03,3.400000,3.400000,3.400000,3.400000,3.400000,0
2020-02-04,3.570000,3.570000,3.570000,3.570000,3.570000,10
2020-02-05,3.570000,3.570000,3.570000,3.570000,3.570000,0
2020-02-06,3.570000,3.570000,3.570000,3.570000,3.570000,0
2020-02-07,3.570000,3.570000,3.570000,3.570000,3.570000,0
2020-02-10,3.570000,3.570000,3.570000,3.570000,3.570000,0
2020-02-11,3.570000,3.570000,3.570000,3.570000,3.570000,0
2020-02-12,3.740000,3.740000,3.740000,3.740000,3.740000,500
2020-02-13,3.920000,3.920000,3.920000,3.920000,3.920000,500
2020-02-14,4.100000,4.110000,3.730000,3.730000,3.730000,260
2020-02-17,3.730000,3.730000,3.730000,3.730000,3.730000,0
2020-02-18,3.550000,3.550000,3.550000,3.550000,3.550000,10
2020-02-19,3.550000,3.550000,3.550000,3.550000,3.550000,0
2020-02-20,3.550000,3.710000,3.550000,3.570000,3.570000,860
2020-02-24,3.400000,3.400000,3.400000,3.400000,3.400000,215
2020-02-25,3.240000,3.240000,3.240000,3.240000,3.240000,10
2020-02-26,3.090000,3.400000,3.090000,3.110000,3.110000,1857
2020-02-27,2.960000,2.960000,2.960000,2.960000,2.960000,48
2020-02-28,2.960000,2.960000,2.960000,2.960000,2.960000,0
2020-03-02,2.820000,2.820000,2.820000,2.820000,2.820000,999
2020-03-03,2.820000,2.820000,2.820000,2.820000,2.820000,0
2020-03-04,2.680000,2.680000,2.680000,2.680000,2.680000,1
2020-03-05,2.680000,2.680000,2.680000,2.680000,2.680000,0
2020-03-06,2.680000,2.680000,2.680000,2.680000,2.680000,0
2020-03-09,2.680000,2.680000,2.680000,2.680000,2.680000,0
2020-03-11,2.550000,2.550000,2.430000,2.430000,2.430000,604
2020-03-12,2.330000,2.330000,2.330000,2.330000,2.330000,37
2020-03-13,2.330000,2.330000,2.330000,2.330000,2.330000,0
2020-03-16,2.220000,2.220000,2.220000,2.220000,2.220000,2
2020-03-17,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-18,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-19,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-20,2.220000,2.220000,2.220000,2.220000,2.220000,50
2020-03-23,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-24,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-25,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-26,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-27,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-30,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-03-31,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-04-01,2.220000,2.220000,2.220000,2.220000,2.220000,0
2020-04-03,2.110000,2.110000,2.110000,2.110000,2.110000,2
2020-04-07,2.110000,2.110000,2.110000,2.110000,2.110000,0
2020-04-08,2.010000,2.010000,2.010000,2.010000,2.010000,2
2020-04-09,1.910000,1.910000,1.910000,1.910000,1.910000,25
2020-04-13,1.910000,1.910000,1.910000,1.910000,1.910000,0
2020-04-15,1.820000,1.820000,1.820000,1.820000,1.820000,25
2020-04-16,1.820000,1.820000,1.820000,1.820000,1.820000,0
2020-04-17,1.820000,1.820000,1.820000,1.820000,1.820000,0
2020-04-20,1.830000,1.830000,1.830000,1.830000,1.830000,10
2020-04-21,1.830000,1.830000,1.830000,1.830000,1.830000,0
2020-04-22,1.830000,1.830000,1.830000,1.830000,1.830000,0
2020-04-23,1.910000,1.910000,1.910000,1.910000,1.910000,20
2020-04-24,1.910000,1.910000,1.910000,1.910000,1.910000,0
2020-04-27,1.820000,1.820000,1.820000,1.820000,1.820000,31
2020-04-28,1.820000,1.820000,1.820000,1.820000,1.820000,0
2020-04-29,1.800000,1.800000,1.800000,1.800000,1.800000,150
2020-04-30,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-04,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-05,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-06,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-07,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-08,1.800000,1.800000,1.800000,1.800000,1.800000,0
2020-05-11,1.710000,1.710000,1.710000,1.710000,1.710000,40
2020-05-12,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-13,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-14,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-15,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-18,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-19,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-20,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-21,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-22,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-26,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-27,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-28,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-05-29,1.630000,1.630000,1.630000,1.630000,1.630000,224
2020-06-01,1.630000,1.630000,1.630000,1.630000,1.630000,0
2020-06-02,1.630000,1.630000,1.630000,1.630000,1.630000,0
2020-06-03,1.710000,1.710000,1.710000,1.710000,1.710000,2449
2020-06-04,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-06-05,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-06-08,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-06-09,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-06-10,1.710000,1.710000,1.710000,1.710000,1.710000,0
2020-06-11,1.790000,1.790000,1.790000,1.790000,1.790000,100
2020-06-12,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-15,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-16,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-17,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-18,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-19,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-22,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-23,1.790000,1.790000,1.790000,1.790000,1.790000,0
2020-06-24,1.870000,1.870000,1.870000,1.870000,1.870000,150
2020-06-25,1.870000,1.870000,1.870000,1.870000,1.870000,0
2020-06-26,1.870000,1.870000,1.870000,1.870000,1.870000,0
2020-06-29,1.870000,1.870000,1.870000,1.870000,1.870000,0
2020-06-30,1.960000,1.960000,1.960000,1.960000,1.960000,5
2020-07-01,2.050000,2.050000,2.050000,2.050000,2.050000,250
2020-07-02,2.150000,2.150000,2.150000,2.150000,2.150000,512
2020-07-03,2.250000,2.250000,2.250000,2.250000,2.250000,533
2020-07-06,2.360000,2.360000,2.360000,2.360000,2.360000,45
2020-07-07,2.470000,2.470000,2.470000,2.470000,2.470000,395
2020-07-08,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-09,2.470000,2.470000,2.350000,2.470000,2.470000,1170
2020-07-10,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-13,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-14,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-15,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-16,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-17,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-20,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-21,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-22,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-23,2.470000,2.470000,2.470000,2.470000,2.470000,0
2020-07-24,2.470000,2.470000,2.470000,2.470000,2.470000,2
2020-07-27,2.590000,2.590000,2.590000,2.590000,2.590000,100
2020-07-28,2.550000,2.550000,2.550000,2.550000,2.550000,400
2020-07-29,2.550000,2.550000,2.550000,2.550000,2.550000,0
2020-07-30,2.500000,2.500000,2.500000,2.500000,2.500000,1100
2020-07-31,2.440000,2.440000,2.440000,2.440000,2.440000,600
2020-08-03,2.400000,2.400000,2.400000,2.400000,2.400000,14
2020-08-04,2.520000,2.520000,2.520000,2.520000,2.520000,12
2020-08-05,2.410000,2.410000,2.410000,2.410000,2.410000,125
2020-08-06,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-07,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-10,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-11,2.410000,2.410000,2.410000,2.410000,2.410000,2578
2020-08-12,2.410000,2.420000,2.410000,2.420000,2.420000,441
2020-08-13,2.300000,2.300000,2.300000,2.300000,2.300000,8732
2020-08-14,2.410000,2.410000,2.410000,2.410000,2.410000,150
2020-08-17,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-18,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-19,2.410000,2.410000,2.410000,2.410000,2.410000,40
2020-08-20,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-21,2.410000,2.410000,2.410000,2.410000,2.410000,0
2020-08-24,2.530000,2.530000,2.530000,2.530000,2.530000,145
2020-08-25,2.530000,2.530000,2.530000,2.530000,2.530000,0
2020-08-26,2.650000,2.650000,2.650000,2.650000,2.650000,609
2020-08-27,2.620000,2.660000,2.620000,2.660000,2.660000,150
2020-08-28,2.790000,2.790000,2.790000,2.790000,2.790000,625
2020-08-31,2.790000,2.790000,2.660000,2.660000,2.660000,93
2020-09-01,2.610000,2.610000,2.610000,2.610000,2.610000,595
2020-09-02,2.740000,2.740000,2.740000,2.740000,2.740000,115
2020-09-03,2.610000,2.870000,2.610000,2.870000,2.870000,354
2020-09-04,2.870000,2.870000,2.870000,2.870000,2.870000,100
2020-09-07,2.870000,2.880000,2.870000,2.880000,2.880000,450
2020-09-08,3.020000,3.020000,3.020000,3.020000,3.020000,100
2020-09-09,3.170000,3.170000,3.170000,3.170000,3.170000,257
2020-09-10,3.170000,3.170000,3.170000,3.170000,3.170000,0
2020-09-11,3.170000,3.170000,3.170000,3.170000,3.170000,100
2020-09-14,3.320000,3.320000,3.320000,3.320000,3.320000,10
2020-09-15,3.320000,3.320000,3.320000,3.320000,3.320000,0
2020-09-16,3.320000,3.320000,3.320000,3.320000,3.320000,0
2020-09-17,3.320000,3.400000,3.320000,3.400000,3.400000,510
2020-09-18,3.520000,3.520000,3.520000,3.520000,3.520000,517
2020-09-21,3.370000,3.370000,3.370000,3.370000,3.370000,186
2020-09-22,3.530000,3.530000,3.530000,3.530000,3.530000,1500
2020-09-23,3.600000,3.600000,3.600000,3.600000,3.600000,361
2020-09-24,3.600000,3.600000,3.600000,3.600000,3.600000,10
2020-09-25,3.600000,3.600000,3.600000,3.600000,3.600000,150
2020-09-28,3.600000,3.600000,3.600000,3.600000,3.600000,0
2020-09-29,3.700000,3.700000,3.700000,3.700000,3.700000,1479
2020-09-30,3.880000,3.880000,3.880000,3.880000,3.880000,382
2020-10-01,4.070000,4.070000,4.070000,4.070000,4.070000,100
2020-10-05,4.070000,4.070000,4.070000,4.070000,4.070000,200
2020-10-06,4.070000,4.070000,4.070000,4.070000,4.070000,0
2020-10-07,4.070000,4.070000,4.070000,4.070000,4.070000,1
2020-10-08,4.070000,4.070000,4.070000,4.070000,4.070000,0
2020-10-09,4.270000,4.270000,4.000000,4.000000,4.000000,3650
2020-10-12,3.800000,3.800000,3.800000,3.800000,3.800000,790
2020-10-13,3.620000,3.620000,3.620000,3.620000,3.620000,1094
2020-10-14,3.620000,3.620000,3.620000,3.620000,3.620000,0
2020-10-15,3.620000,3.620000,3.620000,3.620000,3.620000,0
2020-10-16,3.620000,3.620000,3.620000,3.620000,3.620000,0
2020-10-19,3.620000,3.620000,3.620000,3.620000,3.620000,0
2020-10-20,3.600000,3.600000,3.600000,3.600000,3.600000,2301
2020-10-21,3.600000,3.600000,3.600000,3.600000,3.600000,200
2020-10-22,3.600000,3.600000,3.600000,3.600000,3.600000,0
2020-10-23,3.420000,3.420000,3.420000,3.420000,3.420000,2000
2020-10-26,3.250000,3.250000,3.250000,3.250000,3.250000,1000
2020-10-27,3.250000,3.250000,3.250000,3.250000,3.250000,0
2020-10-28,3.300000,3.300000,3.300000,3.300000,3.300000,1
2020-10-29,3.200000,3.200000,3.200000,3.200000,3.200000,2100
2020-10-30,3.200000,3.200000,3.200000,3.200000,3.200000,0
2020-11-02,3.200000,3.200000,3.200000,3.200000,3.200000,0
2020-11-03,3.100000,3.100000,3.100000,3.100000,3.100000,99
2020-11-04,3.100000,3.100000,3.100000,3.100000,3.100000,0
2020-11-05,3.100000,3.100000,3.100000,3.100000,3.100000,0
2020-11-06,3.100000,3.100000,3.100000,3.100000,3.100000,0
2020-11-09,3.100000,3.100000,3.100000,3.100000,3.100000,0
2020-11-10,3.240000,3.240000,3.240000,3.240000,3.240000,125
2020-11-11,3.240000,3.240000,3.240000,3.240000,3.240000,0
2020-11-12,3.400000,3.400000,3.300000,3.300000,3.300000,3150
2020-11-13,3.300000,3.300000,3.300000,3.300000,3.300000,0
2020-11-14,null,null,null,null,null,null
2020-11-17,3.300000,3.300000,3.300000,3.300000,3.300000,0
2020-11-18,3.600000,3.600000,3.600000,3.600000,3.600000,150
